,ID,KIDSDRIV,AGE,HOMEKIDS,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,TRAVTIME,CAR_USE,BLUE_BOOK,RED_CAR,OLD_CLAIM,CLM_FREQ,REVOKED,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBAN_CITY,EDUCATION_<High School,EDUCATION_Bachelors,EDUCATION_Masters,EDUCATION_PhD,EDUCATION_z_High School,CAR_TYPE_Minivan,CAR_TYPE_Panel Truck,CAR_TYPE_Pickup,CAR_TYPE_Sports Car,CAR_TYPE_Van,CAR_TYPE_z_SUV,OCCUPATION_Clerical,OCCUPATION_Doctor,OCCUPATION_Home Maker,OCCUPATION_Lawyer,OCCUPATION_Manager,OCCUPATION_Professional,OCCUPATION_Student,OCCUPATION_z_Blue Collar,binned_AGE,binned_INCOME,binned_HOME_VAL,binned_OLD_CLAIM,binned_CLM_FREQ,binned_CLM_AMT,binned_CAR_AGE
5192,500072966,0,53,0,84435,0,291779,0,1,14,0,9940,1,39710,1,1,0,13,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,7,7,3,0,0,6
3664,349792595,0,49,0,46209,0,191274,1,0,7,1,16970,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,4,5,0,0,0,0
9690,932328426,0,28,4,10032,0,0,1,1,13,0,5850,1,12269,1,1,5657,12,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,2,6
4504,436659487,0,60,0,4103,0,103570,1,0,51,1,7910,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9,0,2,0,0,0,1
3106,299535182,0,45,2,70982,0,220008,1,1,5,1,13660,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,6,5,0,0,0,2
5380,518979161,0,46,0,10720,0,0,0,0,16,1,8510,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,1,0,0,0,0,5
173,18911750,0,46,0,9537,0,113805,1,0,18,1,10760,0,5624,3,0,0,13,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,2,1,2,0,6
2103,198968221,0,51,0,59486,0,184297,1,0,13,0,15990,0,20084,2,1,0,11,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,5,4,3,1,0,5
1377,132155799,0,40,3,48654,0,157515,1,0,21,1,17200,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,3,0,0,0,2
4477,433862858,0,48,0,90752,0,281218,1,1,24,0,19930,1,0,0,0,0,8,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,7,7,0,0,0,3
3578,342433596,0,40,0,29214,0,0,0,1,6,0,5950,1,48010,2,1,3263,5,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,3,1,1,1
8224,789498504,0,40,2,39639,1,0,0,0,70,0,5500,0,8149,3,0,0,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3,0,2,2,0,5
6305,606191446,0,50,0,113845,0,0,0,1,18,1,12880,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,8,0,0,0,0,0
4583,444239866,0,37,0,85208,0,0,0,0,26,1,13410,0,0,0,0,0,14,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,6
8940,860143895,0,42,0,91845,0,261848,1,0,41,1,33490,0,0,0,0,0,19,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,7,7,0,0,0,8
9321,897555319,0,66,0,20443,0,164510,1,1,40,1,1500,1,3331,1,0,616,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,1,4,0,0,0,0
405,38828136,1,41,3,104088,0,296329,1,0,23,0,31920,0,6274,2,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,8,7,2,1,0,1
5958,576805641,0,38,1,0,1,0,0,0,34,0,16880,0,0,0,0,2437,12,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6
8228,789711634,0,36,0,84674,0,219317,1,1,39,1,6100,1,0,0,1,0,11,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,5,0,0,0,5
7423,711635835,0,50,0,11888,0,0,0,0,34,0,7690,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0
3060,294553562,0,28,1,84448,1,0,0,1,18,1,12740,1,13415,3,0,0,8,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,3,2,0,3
8024,767746253,2,44,2,65134,0,241443,1,1,15,0,12410,0,0,0,0,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,6,0,0,0,4
875,85679111,0,41,0,85545,0,0,0,0,36,1,6000,0,26003,2,1,7531,21,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,7,0,3,1,2,8
3671,351243985,0,52,0,76954,0,249290,0,1,44,1,19540,1,0,0,1,0,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,6,6,0,0,0,5
8727,840900362,0,63,0,93590,0,0,0,0,39,1,14190,0,3088,1,0,0,21,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,7,0,0,0,0,8
2730,262163804,0,49,0,104462,0,310893,0,1,32,1,25630,1,0,0,0,0,13,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,8,7,0,0,0,6
8114,778020709,0,48,0,105299,0,276038,0,0,33,1,28610,0,6936,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,7,2,1,0,0
5249,506370377,0,34,2,0,0,0,1,0,39,1,15890,0,4631,1,0,5586,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0
2647,253352702,1,41,1,94116,1,263819,0,1,18,0,24650,0,0,0,0,3625,14,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,7,7,0,0,1,6
4586,444802034,0,42,1,105512,0,303875,1,1,32,0,24040,0,0,0,0,0,20,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,8,7,0,0,0,8
10210,989669607,0,35,1,116733,0,349837,1,1,49,0,16670,1,10623,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,8,8,3,0,0,0
3881,372095759,2,38,2,48630,1,0,0,1,25,0,10160,0,0,0,0,2870,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,1,0
4444,430391863,0,51,0,61569,0,233243,1,0,23,1,30190,0,0,0,0,0,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,5,6,0,0,0,3
5487,528286303,0,41,0,48022,0,0,0,0,40,1,11050,0,0,0,0,0,18,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,4,0,0,0,0,8
7262,697298453,0,42,0,44059,0,206758,1,0,62,1,5800,0,0,0,0,8671,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,4,5,0,0,2,0
2592,246836587,0,34,2,34706,1,0,0,0,56,1,4700,0,8852,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,2,1,0,0
8551,823508688,0,50,0,74366,0,264375,1,0,35,1,25950,0,0,0,0,0,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,7,0,0,0,5
2992,287982920,1,38,1,149453,0,390144,1,1,24,0,20250,0,5040,1,0,0,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,9,8,1,0,0,2
5676,545697951,0,52,0,56626,0,192493,1,1,62,0,21920,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,5,0,0,0,0
9017,867274252,0,57,2,14989,0,84309,1,0,43,1,26140,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,1,2,0,0,0,0
5593,538753932,0,52,0,197895,0,502063,1,0,52,0,27670,0,0,0,0,0,11,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,9,8,0,0,0,5
3657,349628093,0,48,0,86418,0,0,0,1,26,1,14940,1,0,0,0,0,17,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,7,0,0,0,0,8
694,66404868,0,52,0,21802,0,0,0,0,56,1,8880,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,1
7231,695198816,0,49,0,75772,0,256898,0,1,41,0,6400,0,0,0,0,4049,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,6,7,0,0,1,0
6618,634813826,0,45,0,22860,0,0,0,1,32,0,11800,0,3118,2,0,4895,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,1,2,0
2516,238657060,0,46,0,129798,0,312180,1,0,19,0,23550,0,0,0,0,0,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,9,7,0,0,0,6
1742,166124602,0,43,0,87247,0,0,0,0,21,1,20900,0,0,0,0,0,18,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,7,0,0,0,0,8
6973,670843765,0,37,2,16829,0,150388,1,1,30,0,23830,0,0,0,1,5159,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,0,2,0
4948,479870368,2,45,2,61705,1,217907,0,1,68,0,16710,1,3618,3,0,5434,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,1,2,2,0
7218,693656622,0,49,0,62580,0,231574,1,0,16,0,12660,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,6,0,0,0,1
5902,571823205,0,46,1,62886,1,202178,0,0,18,1,22260,0,5290,1,0,0,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,1,0,0,2
6506,625329608,0,43,0,78854,0,274939,0,1,29,0,38900,0,0,0,0,0,6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,7,7,0,0,0,2
2600,247546848,0,41,0,169599,0,0,0,1,31,0,27680,1,3196,3,0,0,20,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,2,0,8
386,37074844,0,60,0,125893,0,0,0,1,21,0,7500,1,7278,2,0,0,15,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,9,0,2,1,0,7
5860,566567804,0,50,0,0,0,0,0,0,48,1,6500,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,8
9008,866499831,0,41,0,86227,0,237057,0,1,28,0,19530,0,2948,3,0,2289,17,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,7,6,0,2,0,8
9396,906017228,0,35,2,21075,1,0,0,0,38,1,22730,0,778,2,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2
7285,699407099,0,57,0,37694,0,175270,1,1,45,1,10970,0,5653,3,0,4538,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,3,4,1,2,1,2
7630,729906545,0,41,0,0,0,105303,1,0,60,1,5600,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,2,0,0,0,8
2359,225046564,0,31,3,6393,1,0,0,0,50,1,1500,0,5540,2,0,2892,8,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,3
7889,752931241,0,44,0,32317,0,0,0,1,68,1,22450,1,3738,1,0,4363,4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,1,0,1,1
8328,798642832,0,53,0,142751,0,333479,1,1,58,0,30860,1,3191,3,0,0,17,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,9,8,0,2,0,8
6871,660187005,0,47,0,0,0,0,1,1,30,0,6200,0,0,0,0,2380,9,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,4
3041,291961707,0,48,0,47288,0,191476,1,0,32,1,5120,0,0,0,0,0,10,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,4,5,0,0,0,4
8311,797320781,0,45,0,78103,0,229352,1,0,53,1,6010,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,7,6,0,0,0,2
3734,357800314,1,44,2,61798,0,227814,1,1,20,1,17640,0,3863,1,0,0,10,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,5,6,1,0,0,4
7289,699659067,0,50,0,60395,0,194332,1,1,41,0,32720,1,4896,1,0,0,5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,5,5,1,0,0,1
1106,107330101,1,45,2,28731,1,0,0,1,57,0,6000,1,0,0,0,13042,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,2,0
9264,892883588,0,40,1,20915,0,87526,1,0,65,1,12940,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0
4112,395824593,0,51,0,55657,0,204828,1,0,41,1,20030,0,21745,1,1,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,5,5,3,0,0,3
10224,991813736,1,37,4,74246,0,237469,1,0,40,0,11940,0,5326,2,0,313,14,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,1,1,0,6
3502,335292516,3,40,3,109956,1,0,0,1,32,1,19330,1,3869,3,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,0,1,2,0,0
4603,446639717,1,45,3,79586,0,213627,1,0,5,1,13960,0,5006,3,0,0,13,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,7,5,1,2,0,6
9751,940687945,0,30,3,118112,0,339955,1,0,58,0,21550,0,0,0,0,0,12,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,8,0,0,0,6
700,67093595,0,51,0,195074,0,437248,1,0,26,1,30230,0,0,0,0,0,14,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,9,8,0,0,0,6
7163,687850238,0,43,1,43574,1,0,0,0,21,1,20550,0,5769,1,0,1119,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,4,0,1,0,0,0
10188,987573869,0,33,3,0,0,68811,1,0,23,1,8670,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1
9047,870071642,0,47,0,55764,0,160057,1,0,30,1,11780,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,5,3,0,0,0,8
1143,111510092,0,38,4,57833,0,160429,1,1,38,1,11080,1,0,0,0,0,9,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5,4,0,0,0,4
9200,884881408,0,57,1,119961,0,374650,1,1,25,0,17120,0,0,0,0,0,13,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,8,8,0,0,0,6
3013,289365421,0,37,1,92633,0,268718,1,1,55,0,33220,1,0,0,0,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,0,0,0,2
8231,789994234,0,50,0,60895,0,244784,0,0,17,1,7590,0,2005,1,0,0,14,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,5,6,0,0,0,6
7746,741222361,0,55,0,41455,0,0,0,0,24,0,18080,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,3,0,0,0,0,3
8448,811340196,0,37,0,5590,0,90639,1,1,27,0,24770,1,0,0,0,3682,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,1,0
3760,360476883,0,34,3,113195,1,296393,0,0,57,1,4900,0,0,0,0,4975,16,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,7,0,0,2,7
9202,885280620,0,40,0,16989,0,0,0,1,20,0,12230,1,26104,1,1,6100,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,3,0,2,2
4036,387139563,0,37,1,67175,1,0,0,0,40,1,23340,0,0,0,0,0,22,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,8
2800,270381184,0,49,0,109183,0,329560,1,1,67,1,19590,1,0,0,0,0,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,8,8,0,0,0,4
2153,204049784,0,56,0,66579,0,173701,1,1,29,1,12820,0,0,0,0,0,14,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,6,4,0,0,0,6
1688,160740784,0,49,0,29016,0,0,0,0,25,1,16390,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0
1263,121978235,0,40,0,59566,0,207187,0,0,15,0,8260,0,0,0,0,1139,5,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,5,5,0,0,0,1
3507,335536954,0,42,0,45375,0,0,0,0,36,0,24500,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,4,0,0,0,0,4
2027,194836773,0,43,0,25713,0,0,1,0,31,1,12470,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0
476,46413377,0,51,0,152462,0,0,0,0,39,1,22290,0,0,0,0,0,14,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,9,0,0,0,0,6
6211,599703774,0,57,0,110330,0,0,0,1,13,0,18230,0,3253,1,0,0,14,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,6
9847,949512116,0,47,0,72853,0,217443,1,1,5,0,6200,0,5176,3,0,0,14,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,6,5,1,2,0,6
3692,352709005,0,57,0,173426,0,401463,1,0,19,1,18840,0,0,0,0,0,8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,8,0,0,0,3
7811,747002242,1,45,2,129261,1,325139,0,0,52,1,20530,0,25495,2,1,0,12,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,9,8,3,1,0,6
1877,179475206,0,57,0,50295,0,104614,0,0,47,0,10650,0,0,0,0,0,15,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,4,2,0,0,0,7
5939,574791340,0,48,0,77833,0,0,0,1,5,0,27780,1,0,0,0,0,16,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,7
7507,719425580,0,50,0,8345,0,0,1,1,39,1,15330,1,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,1
2295,217665178,0,49,0,82749,0,279333,1,0,44,1,14670,0,0,0,0,0,21,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,7,7,0,0,0,8
2540,241017103,0,50,0,93870,0,286090,1,1,60,0,27140,1,5841,2,0,7911,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,7,7,1,1,2,0
1908,182123622,0,35,0,67702,0,181552,1,1,11,0,11770,0,48743,3,1,0,9,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6,4,3,2,0,4
4667,452373400,2,44,4,39745,0,228661,1,1,26,0,6420,1,3494,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,6,1,1,0,0
5284,509848253,0,46,0,52955,0,0,0,1,15,1,14640,1,0,0,0,0,9,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,0,0,0,0,4
8724,840809480,0,36,3,56048,0,137836,1,1,15,1,10700,0,2045,2,0,0,16,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,3,0,1,0,7
2029,195054268,2,41,2,34056,0,122908,1,0,29,0,1500,0,4576,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3,2,1,2,0,0
1686,160730761,1,42,1,49120,1,197752,0,0,37,1,5700,0,1775,1,0,0,9,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,4,5,0,0,0,4
6398,616797600,0,41,0,211617,0,524149,1,0,19,1,30340,0,0,0,0,0,22,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,9,8,0,0,0,8
344,33481658,0,59,2,61833,0,220235,1,0,46,1,13580,0,31858,3,1,0,17,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,5,5,3,2,0,8
7691,736971720,0,55,0,86268,0,274362,1,1,48,0,34310,0,4423,2,0,1698,12,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,7,7,1,1,0,6
3431,328295910,0,46,0,15951,0,123642,1,1,63,0,17580,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,2,0,0,0,0
516,50881055,0,50,0,68801,0,0,0,1,27,1,19710,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,6,0,0,0,0,0
6352,611794581,0,59,0,110323,0,327486,1,1,10,0,40760,1,5169,2,0,0,13,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,8,8,1,1,0,6
7006,673874527,1,38,1,90596,1,0,0,1,19,1,10560,0,0,0,0,4018,9,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,1,4
650,62989973,1,45,3,89161,0,317592,1,0,25,1,6000,0,0,0,0,0,9,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,7,8,0,0,0,4
3936,377628766,0,52,0,273507,0,630267,0,1,26,0,17570,0,10200,3,0,3975,16,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7,9,8,3,2,1,7
1613,154563076,2,42,3,32808,0,165172,1,1,32,1,11990,1,1188,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,0,0,0,0
3979,381485893,1,40,1,131449,1,0,0,0,18,0,31080,0,6895,3,0,3361,14,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,9,0,2,2,1,6
7244,695751615,0,48,0,20887,0,159568,1,1,15,1,13810,0,3220,1,0,0,6,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,3,0,0,0,2
5001,483658286,0,42,1,31570,0,143819,1,1,13,0,8860,0,0,0,0,0,12,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,3,0,0,0,6
4172,401624808,0,44,0,38988,0,152614,0,0,11,1,5700,0,525,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,3,3,0,0,0,0
2573,244035286,0,32,1,76985,1,0,0,1,37,1,19500,1,6762,1,0,1444,15,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,7
8451,811842984,3,39,5,12591,0,0,1,1,41,1,16570,1,7621,2,0,6097,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,2,1,2,0
1048,101209161,0,38,0,73664,0,0,0,0,43,0,13950,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,0,0,0,0,6
9119,877092530,1,38,3,57925,0,144063,1,1,16,1,30770,1,0,0,0,0,6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,0,0,0,2
893,87360109,0,52,0,38442,0,175653,0,0,25,0,14880,0,0,0,0,4582,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,3,4,0,0,1,0
8609,829532279,0,27,3,29357,0,177256,1,0,49,1,7140,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,4,0,0,0,2
7962,760642750,0,28,2,40142,0,153692,1,0,20,1,16060,0,25866,3,1,0,18,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,8
8273,792318698,1,42,4,9950,0,0,1,0,37,1,18800,0,7942,3,0,3693,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,2,2,1,0
2171,205800569,0,41,0,104436,0,304883,1,0,5,0,26970,0,0,0,0,0,9,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,8,7,0,0,0,4
8398,805248015,0,45,2,93227,0,166168,1,0,14,1,26280,0,0,0,0,0,16,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,7,4,0,0,0,7
3218,309195361,0,49,0,60049,0,227054,0,0,21,1,6200,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,5,6,0,0,0,0
5220,503784924,0,44,1,67373,1,0,0,1,15,0,32460,1,8423,4,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,6,0,2,3,0,0
